epoch,accuracy,loss,lr,val_accuracy,val_loss
113,0.9405555725097656,0.45698022842407227,4.8000004e-07,0.8446666598320007,0.8590258955955505
114,0.9377037286758423,0.46130287647247314,4.8000004e-07,0.8446666598320007,0.8589388728141785
115,0.9401111006736755,0.4559873640537262,9.600001e-08,0.843999981880188,0.8589511513710022
116,0.9399259090423584,0.45901986956596375,9.600001e-08,0.843999981880188,0.8588288426399231
117,0.9415925741195679,0.45755714178085327,9.600001e-08,0.8443333506584167,0.8588700890541077
118,0.9407777786254883,0.4562460482120514,9.600001e-08,0.8443333506584167,0.8589489459991455
119,0.9412962794303894,0.45685189962387085,9.600001e-08,0.8443333506584167,0.8587182760238647
120,0.9403333067893982,0.4579320251941681,9.600001e-08,0.8443333506584167,0.8587263226509094
121,0.9405184984207153,0.4549489915370941,9.600001e-08,0.8443333506584167,0.858652651309967
122,0.9426666498184204,0.45555731654167175,9.600001e-08,0.8443333506584167,0.8587425947189331
123,0.9386666417121887,0.4583247900009155,9.600001e-08,0.8443333506584167,0.8588390946388245
