epoch,accuracy,loss,lr,val_accuracy,val_loss
31,0.7897407412528992,0.7001012563705444,0.001,0.7716666460037231,0.8118130564689636
32,0.7925184965133667,0.6890639662742615,0.001,0.7416666746139526,0.9046363234519958
33,0.795296311378479,0.6811133027076721,0.001,0.7646666765213013,0.8334134817123413
34,0.8001481294631958,0.6685092449188232,0.001,0.7519999742507935,0.8671534657478333
35,0.8009259104728699,0.6603454351425171,0.001,0.7706666588783264,0.8727432489395142
36,0.8043703436851501,0.6534505486488342,0.001,0.7666666507720947,0.84926438331604
37,0.8093703985214233,0.6426522135734558,0.001,0.768666684627533,0.8339250683784485
38,0.8087777495384216,0.6387056112289429,0.001,0.7583333253860474,0.8480685353279114
39,0.8147777915000916,0.622820258140564,0.001,0.7633333206176758,0.8773837685585022
40,0.8179629445075989,0.6124892234802246,0.001,0.7553333044052124,0.924656331539154
41,0.8169629573822021,0.6128695011138916,0.001,0.7713333368301392,0.8659387826919556
42,0.8494444489479065,0.5072346925735474,0.00020000001,0.7806666493415833,0.8456668257713318
43,0.8544444441795349,0.48902472853660583,0.00020000001,0.7896666526794434,0.8422884941101074
44,0.8586666584014893,0.4766755998134613,0.00020000001,0.7860000133514404,0.8512776494026184
45,0.8622962832450867,0.46621087193489075,0.00020000001,0.7879999876022339,0.8671345114707947
46,0.8642222285270691,0.4611220359802246,0.00020000001,0.7823333144187927,0.8827347159385681
47,0.8648518323898315,0.4566563665866852,0.00020000001,0.7789999842643738,0.8996749520301819
48,0.8669999837875366,0.4493705928325653,0.00020000001,0.7883333563804626,0.8888712525367737
49,0.8688889145851135,0.44640544056892395,0.00020000001,0.7860000133514404,0.9074279069900513
50,0.8694074153900146,0.44175446033477783,0.00020000001,0.784333348274231,0.9141119718551636
51,0.871999979019165,0.43393856287002563,0.00020000001,0.781000018119812,0.9332242608070374
52,0.8773333430290222,0.4105665981769562,4.0000003e-05,0.7816666960716248,0.9380775690078735
53,0.8801110982894897,0.40525296330451965,4.0000003e-05,0.7863333225250244,0.9457482099533081
54,0.882777750492096,0.4029291570186615,4.0000003e-05,0.7839999794960022,0.9436965584754944
55,0.8817036747932434,0.4046579897403717,4.0000003e-05,0.7836666703224182,0.9479612112045288
56,0.8834444284439087,0.4006327688694,4.0000003e-05,0.784333348274231,0.9526441097259521
57,0.8806666731834412,0.4029991626739502,4.0000003e-05,0.7839999794960022,0.9523025751113892
58,0.881851851940155,0.400590181350708,4.0000003e-05,0.784333348274231,0.9559714198112488
59,0.8835926055908203,0.39716076850891113,4.0000003e-05,0.7833333611488342,0.9667732119560242
60,0.8835926055908203,0.39623263478279114,4.0000003e-05,0.7866666913032532,0.960988461971283
61,0.8848147988319397,0.3939557373523712,4.0000003e-05,0.7853333353996277,0.9530741572380066
62,0.884925901889801,0.3883506655693054,8.000001e-06,0.7853333353996277,0.9664119482040405
63,0.8866296410560608,0.3892679810523987,8.000001e-06,0.7853333353996277,0.9693156480789185
64,0.8871481418609619,0.38793396949768066,8.000001e-06,0.784333348274231,0.9691669940948486
65,0.8856296539306641,0.38789257407188416,8.000001e-06,0.7833333611488342,0.9710052013397217
66,0.8875555396080017,0.38648614287376404,8.000001e-06,0.784333348274231,0.9713883996009827
67,0.8856296539306641,0.38855302333831787,8.000001e-06,0.7846666574478149,0.9699051976203918
68,0.8853703737258911,0.3877343535423279,8.000001e-06,0.7846666574478149,0.9732175469398499
69,0.8872963190078735,0.38500741124153137,8.000001e-06,0.784333348274231,0.9722706079483032
70,0.887592613697052,0.38356825709342957,8.000001e-06,0.7853333353996277,0.9765198826789856
71,0.8864814639091492,0.3860085606575012,8.000001e-06,0.7856666445732117,0.9760648012161255
72,0.8884444236755371,0.38440629839897156,1.6000001e-06,0.7856666445732117,0.9769658446311951
73,0.8877407312393188,0.3831985890865326,1.6000001e-06,0.7846666574478149,0.9774486422538757
